param_value,n_nodes,run_id,tau
0.35,50,139,31405
0.35,50,140,27157
0.35,50,141,29709
0.35,50,142,29995
0.35,50,143,30675
0.35,50,144,28576
0.35,50,145,31012
0.35,50,146,28009
0.35,50,147,28457
0.35,50,148,28982
0.35,50,149,31808
0.4,50,0,26282
0.4,50,1,25569
0.4,50,2,25442
0.4,50,3,25780
0.4,50,4,26700
0.4,50,5,27935
0.4,50,6,24892
0.4,50,7,26929
0.4,50,8,25651
0.4,50,9,23791
0.4,50,10,24891
0.4,50,11,23751
0.4,50,12,29093
0.4,50,13,25752
0.4,50,14,26852
0.4,50,15,26589
0.4,50,16,25958
0.4,50,17,25119
0.4,50,18,24646
0.4,50,19,30575
0.4,50,20,24637
0.4,50,21,25389
0.4,50,22,25016
0.4,50,23,25308
0.4,50,24,22617
0.4,50,25,24027
0.4,50,26,24888
0.4,50,27,24728
0.4,50,28,27001
0.4,50,29,25221
0.4,50,30,23907
0.4,50,31,23806
0.4,50,32,23243
0.4,50,33,26648
0.4,50,34,24431
0.4,50,35,26895
0.4,50,36,26520
0.4,50,37,24705
0.4,50,38,28461
0.4,50,39,25846
0.4,50,40,25157
0.4,50,41,26921
0.4,50,42,23383
0.4,50,43,26660
0.4,50,44,26128
0.4,50,45,27623
0.4,50,46,28184
0.4,50,47,23869
0.4,50,48,25142
0.4,50,49,24973
0.4,50,50,26569
0.4,50,51,28228
0.4,50,52,24309
0.4,50,53,25036
0.4,50,54,25559
0.4,50,55,28355
0.4,50,56,26650
0.4,50,57,24701
0.4,50,58,26546
0.4,50,59,28801
0.4,50,60,27359
0.4,50,61,29058
0.4,50,62,23783
0.4,50,63,24704
0.4,50,64,25498
0.4,50,65,28649
0.4,50,66,26352
0.4,50,67,26841
0.4,50,68,27783
0.4,50,69,26967
0.4,50,70,29331
0.4,50,71,27940
0.4,50,72,24969
0.4,50,73,25332
0.4,50,74,26179
0.4,50,75,23093
0.4,50,76,25416
0.4,50,77,28825
0.4,50,78,27840
0.4,50,79,24617
0.4,50,80,25979
0.4,50,81,27192
0.4,50,82,24199
0.4,50,83,23092
0.4,50,84,27170
0.4,50,85,26532
0.4,50,86,26677
0.4,50,87,25565
0.4,50,88,28267
0.4,50,89,25037
0.4,50,90,26426
0.4,50,91,27062
0.4,50,92,21226
0.4,50,93,26628
0.4,50,94,22936
0.4,50,95,28391
0.4,50,96,24735
0.4,50,97,24382
0.4,50,98,25731
0.4,50,99,25917
0.4,50,100,25465
0.4,50,101,27749
0.4,50,102,24126
0.4,50,103,27142
0.4,50,104,22457
0.4,50,105,25662
0.4,50,106,24974
0.4,50,107,25298
0.4,50,108,27820
0.4,50,109,28705
0.4,50,110,26089
0.4,50,111,25282
0.4,50,112,23179
0.4,50,113,29562
0.4,50,114,19187
0.4,50,115,23633
0.4,50,116,23484
0.4,50,117,23941
0.4,50,118,25224
0.4,50,119,26723
0.4,50,120,27724
0.4,50,121,26419
0.4,50,122,24977
0.4,50,123,24631
0.4,50,124,28199
0.4,50,125,26643
0.4,50,126,25660
0.4,50,127,26607
0.4,50,128,27977
0.4,50,129,27084
0.4,50,130,29633
0.4,50,131,25410
0.4,50,132,27968
0.4,50,133,28664
0.4,50,134,27731
0.4,50,135,28493
0.4,50,136,27795
0.4,50,137,28359
0.4,50,138,25784
0.4,50,139,28377
0.4,50,140,24679
0.4,50,141,26451
0.4,50,142,25077
0.4,50,143,27867
0.4,50,144,27689
0.4,50,145,30046
0.4,50,146,22450
0.4,50,147,27592
0.4,50,148,29018
0.4,50,149,27153
0.45,50,0,23427
0.45,50,1,23286
0.45,50,2,23970
0.45,50,3,22746
0.45,50,4,25673
0.45,50,5,25986
0.45,50,6,22417
0.45,50,7,25001
0.45,50,8,22831
0.45,50,9,23107
0.45,50,10,23948
0.45,50,11,22987
0.45,50,12,25007
0.45,50,13,24920
0.45,50,14,22437
0.45,50,15,24837
0.45,50,16,24467
0.45,50,17,24345
0.45,50,18,24653
0.45,50,19,27148
0.45,50,20,22793
0.45,50,21,22020
0.45,50,22,21537
0.45,50,23,21943
0.45,50,24,19882
0.45,50,25,21947
0.45,50,26,24442
0.45,50,27,22422
0.45,50,28,20650
0.45,50,29,25244
0.45,50,30,23932
0.45,50,31,22865
0.45,50,32,22452
0.45,50,33,24379
0.45,50,34,23836
0.45,50,35,24117
0.45,50,36,23288
0.45,50,37,20591
0.45,50,38,24576
0.45,50,39,24438
0.45,50,40,22154
0.45,50,41,22736
0.45,50,42,22009
0.45,50,43,24403
0.45,50,44,23800
0.45,50,45,20085
0.45,50,46,23776
0.45,50,47,22167
0.45,50,48,22984
0.45,50,49,19731
0.45,50,50,25222
0.45,50,51,26362
0.45,50,52,19446
0.45,50,53,20923
0.45,50,54,22422
0.45,50,55,24529
0.45,50,56,25696
0.45,50,57,23200
0.45,50,58,23476
0.45,50,59,25926
0.45,50,60,24167
0.45,50,61,24540
0.45,50,62,23536
0.45,50,63,24727
0.45,50,64,24287
0.45,50,65,24378
0.45,50,66,23004
0.45,50,67,23087
0.45,50,68,25935
0.45,50,69,26762
0.45,50,70,25516
0.45,50,71,25007
0.45,50,72,24056
0.45,50,73,23659
0.45,50,74,25024
0.45,50,75,23125
0.45,50,76,24795
0.45,50,77,25153
0.45,50,78,25122
0.45,50,79,23938
0.45,50,80,22050
0.45,50,81,23986
0.45,50,82,23894
0.45,50,83,23122
0.45,50,84,26169
0.45,50,85,19952
0.45,50,86,26304
0.45,50,87,23877
0.45,50,88,25796
0.45,50,89,21332
0.45,50,90,20524
0.45,50,91,20791
0.45,50,92,20273
0.45,50,93,23517
0.45,50,94,22138
0.45,50,95,25328
0.45,50,96,22436
0.45,50,97,23891
0.45,50,98,24313
0.45,50,99,24892
0.45,50,100,24391
0.45,50,101,24783
0.45,50,102,19835
0.45,50,103,23321
0.45,50,104,21949
0.45,50,105,24314
0.45,50,106,22901
0.45,50,107,23462
0.45,50,108,24025
0.45,50,109,23249
0.45,50,110,25635
0.45,50,111,24740
0.45,50,112,22834
0.45,50,113,26149
0.45,50,114,20393
0.45,50,115,22926
0.45,50,116,25075
0.45,50,117,21598
0.45,50,118,21663
0.45,50,119,22678
0.45,50,120,21304
0.45,50,121,23967
0.45,50,122,22072
0.45,50,123,23656
0.45,50,124,21206
0.45,50,125,24870
0.45,50,126,25187
0.45,50,127,23390
0.45,50,128,25181
0.45,50,129,24815
0.45,50,130,24647
0.45,50,131,21966
0.45,50,132,24341
0.45,50,133,25672
0.45,50,134,23155
0.45,50,135,25511
0.45,50,136,20529
0.45,50,137,25497
0.45,50,138,24140
0.45,50,139,23485
0.45,50,140,21776
0.45,50,141,25376
0.45,50,142,24030
0.45,50,143,24843
0.45,50,144,24659
0.45,50,145,24320
0.45,50,146,22012
0.45,50,147,23927
0.45,50,148,24976
0.45,50,149,25417
0.5,50,0,21415
0.5,50,1,21397
0.5,50,2,22301
0.5,50,3,20222
0.5,50,4,21232
0.5,50,5,23006
0.5,50,6,17248
0.5,50,7,22989
0.5,50,8,22843
0.5,50,9,20560
0.5,50,10,20710
0.5,50,11,21159
0.5,50,12,21692
0.5,50,13,22834
0.5,50,14,20988
0.5,50,15,20947
0.5,50,16,20100
0.5,50,17,21824
0.5,50,18,21838
0.5,50,19,23060
0.5,50,20,20186
0.5,50,21,20806
0.5,50,22,17003
0.5,50,23,21425
0.5,50,24,20165
0.5,50,25,18365
0.5,50,26,22119
0.5,50,27,21399
0.5,50,28,19200
0.5,50,29,21401
0.5,50,30,21728
0.5,50,31,21432
0.5,50,32,21088
0.5,50,33,21120
0.5,50,34,22630
0.5,50,35,20595
0.5,50,36,22603
0.5,50,37,17992
0.5,50,38,22149
0.5,50,39,23774
0.5,50,40,20660
0.5,50,41,21034
0.5,50,42,20493
0.5,50,43,22925
0.5,50,44,21548
0.5,50,45,16613
0.5,50,46,21963
0.5,50,47,19845
0.5,50,48,21526
0.5,50,49,19472
0.5,50,50,22820
0.5,50,51,21979
0.5,50,52,19227
0.5,50,53,19456
0.5,50,54,20861
0.5,50,55,23226
0.5,50,56,23132
0.5,50,57,21389
0.5,50,58,21585
0.5,50,59,19914
0.5,50,60,21167
0.5,50,61,20833
0.5,50,62,20173
0.5,50,63,23058
0.5,50,64,22149
0.5,50,65,23732
0.5,50,66,22188
0.5,50,67,21245
0.5,50,68,21986
0.5,50,69,22363
0.5,50,70,24505
0.5,50,71,20872
0.5,50,72,22791
0.5,50,73,20250
0.5,50,74,21889
0.5,50,75,20632
0.5,50,76,21542
0.5,50,77,22268
0.5,50,78,23467
0.5,50,79,20478
0.5,50,80,19887
0.5,50,81,20798
0.5,50,82,21843
0.5,50,83,19357
0.5,50,84,22601
0.5,50,85,19779
0.5,50,86,21073
0.5,50,87,21124
0.5,50,88,24589
0.5,50,89,19971
0.5,50,90,18902
0.5,50,91,18660
0.5,50,92,18945
0.5,50,93,21288
0.5,50,94,21033
0.5,50,95,22873
0.5,50,96,21451
0.5,50,97,22481
0.5,50,98,21451
0.5,50,99,21723
0.5,50,100,22607
0.5,50,101,23884
0.5,50,102,19243
0.5,50,103,22171
0.5,50,104,21448
0.5,50,105,21910
0.5,50,106,19771
0.5,50,107,20790
0.5,50,108,21553
0.5,50,109,23082
0.5,50,110,24218
0.5,50,111,22837
0.5,50,112,19243
0.5,50,113,22749
0.5,50,114,20437
0.5,50,115,21611
0.5,50,116,19639
0.5,50,117,18218
0.5,50,118,20430
0.5,50,119,22790
0.5,50,120,19302
0.5,50,121,21231
0.5,50,122,22090
0.5,50,123,22280
0.5,50,124,20818
0.5,50,125,23919
0.5,50,126,21230
0.5,50,127,21480
0.5,50,128,22820
0.5,50,129,20877
0.5,50,130,22294
0.5,50,131,21999
0.5,50,132,22130
0.5,50,133,23248
0.5,50,134,22743
0.5,50,135,24068
0.5,50,136,17089
0.5,50,137,23610
0.5,50,138,21498
0.5,50,139,22592
0.5,50,140,19715
0.5,50,141,21467
0.5,50,142,19047
0.5,50,143,22836
0.5,50,144,21636
0.5,50,145,23247
0.5,50,146,20527
0.5,50,147,21186
0.5,50,148,22663
0.5,50,149,19666
0.55,50,0,20403
0.55,50,1,19808
0.55,50,2,15592
0.55,50,3,18570
0.55,50,4,21149
0.55,50,5,20056
0.55,50,6,16448
0.55,50,7,20701
0.55,50,8,21733
0.55,50,9,20155
0.55,50,10,19528
0.55,50,11,20399
0.55,50,12,20366
0.55,50,13,21787
0.55,50,14,18800
0.55,50,15,17502
0.55,50,16,18790
0.55,50,17,18821
0.55,50,18,20510
0.55,50,19,20960
0.55,50,20,19642
0.55,50,21,18201
0.55,50,22,16117
0.55,50,23,18835
0.55,50,24,18274
0.55,50,25,18199
0.55,50,26,19949
0.55,50,27,17070
0.55,50,28,18997
0.55,50,29,18293
0.55,50,30,19809
0.55,50,31,20303
0.55,50,32,18212
0.55,50,33,18590
0.55,50,34,21693
0.55,50,35,17916
0.55,50,36,20735
0.55,50,37,16539
0.55,50,38,19983
0.55,50,39,21378
0.55,50,40,19764
0.55,50,41,19312
0.55,50,42,20156
0.55,50,43,20969
0.55,50,44,20350
0.55,50,45,14194
0.55,50,46,21139
0.55,50,47,18332
0.55,50,48,19025
0.55,50,49,17342
0.55,50,50,21144
0.55,50,51,19919
0.55,50,52,18468
0.55,50,53,18701
0.55,50,54,20888
0.55,50,55,19770
0.55,50,56,21547
0.55,50,57,19412
0.55,50,58,20778
0.55,50,59,17791
0.55,50,60,20597
0.55,50,61,19090
0.55,50,62,17954
0.55,50,63,20889
0.55,50,64,20378
0.55,50,65,20033
0.55,50,66,20661
0.55,50,67,19879
0.55,50,68,20775
0.55,50,69,19664
0.55,50,70,19481
0.55,50,71,16244
0.55,50,72,21323
0.55,50,73,18601
0.55,50,74,20544
0.55,50,75,19486
0.55,50,76,19763
0.55,50,77,18147
0.55,50,78,19460
0.55,50,79,20081
0.55,50,80,19541
0.55,50,81,17902
0.55,50,82,19927
0.55,50,83,19368
0.55,50,84,21258
0.55,50,85,18657
0.55,50,86,20256
0.55,50,87,18949
0.55,50,88,19587
0.55,50,89,18353
0.55,50,90,18530
0.55,50,91,18880
0.55,50,92,17417
0.55,50,93,21066
0.55,50,94,19255
0.55,50,95,20563
0.55,50,96,20103
0.55,50,97,20603
0.55,50,98,20061
0.55,50,99,20893
0.55,50,100,20688
0.55,50,101,21208
0.55,50,102,19259
0.55,50,103,20896
0.55,50,104,18879
0.55,50,105,20550
0.55,50,106,18203
0.55,50,107,19022
0.55,50,108,20133
0.55,50,109,20752
0.55,50,110,18556
0.55,50,111,21452
0.55,50,112,18269
0.55,50,113,20725
0.55,50,114,19663
0.55,50,115,18464
0.55,50,116,16825
0.55,50,117,17967
0.55,50,118,19231
0.55,50,119,21241
0.55,50,120,18702
0.55,50,121,19508
0.55,50,122,21100
0.55,50,123,21201
0.55,50,124,19601
0.55,50,125,21174
0.55,50,126,20188
0.55,50,127,20830
0.55,50,128,20292
0.55,50,129,19581
0.55,50,130,19876
0.55,50,131,18875
0.55,50,132,20700
0.55,50,133,19722
0.55,50,134,19689
0.55,50,135,20052
0.55,50,136,16376
0.55,50,137,21047
0.55,50,138,20912
0.55,50,139,17111
0.55,50,140,17646
0.55,50,141,20945
0.55,50,142,18127
0.55,50,143,19255
0.55,50,144,19828
0.55,50,145,21541
0.55,50,146,19708
0.55,50,147,19720
0.55,50,148,20141
0.55,50,149,19253
0.6,50,0,17160
0.6,50,1,19773
0.6,50,2,14419
0.6,50,3,18386
0.6,50,4,19348
0.6,50,5,18831
0.6,50,6,16175
0.6,50,7,18386
0.6,50,8,20243
0.6,50,9,18713
0.6,50,10,17251
0.6,50,11,18939
0.6,50,12,16769
0.6,50,13,20271
0.6,50,14,18114
0.6,50,15,16690
0.6,50,16,17780
0.6,50,17,17954
0.6,50,18,19301
0.6,50,19,20199
0.6,50,20,19016
0.6,50,21,18326
0.6,50,22,15028
0.6,50,23,19116
0.6,50,24,17704
0.6,50,25,17153
0.6,50,26,17745
0.6,50,27,17006
0.6,50,28,19237
0.6,50,29,18270
0.6,50,30,17620
0.6,50,31,19010
0.6,50,32,17728
0.6,50,33,17985
0.6,50,34,18315
0.6,50,35,17060
0.6,50,36,19907
0.6,50,37,16323
0.6,50,38,19093
0.6,50,39,20327
0.6,50,40,18148
0.6,50,41,18189
0.6,50,42,19235
0.6,50,43,16320
0.6,50,44,18593
0.6,50,45,17538
0.6,50,46,19587
0.6,50,47,17905
0.6,50,48,17874
0.6,50,49,16319
0.6,50,50,19382
0.6,50,51,18164
0.6,50,52,17313
0.6,50,53,17933
0.6,50,54,18812
0.6,50,55,18396
0.6,50,56,20289
0.6,50,57,17390
0.6,50,58,19008
0.6,50,59,18230
0.6,50,60,18931
0.6,50,61,18443
0.6,50,62,16394
0.6,50,63,18077
0.6,50,64,18831
0.6,50,65,18354
0.6,50,66,18832
0.6,50,67,18556
0.6,50,68,18627
0.6,50,69,18769
0.6,50,70,19242
0.6,50,71,15763
0.6,50,72,19753
0.6,50,73,18113
0.6,50,74,18992
0.6,50,75,17605
0.6,50,76,18283
0.6,50,77,17352
0.6,50,78,18808
0.6,50,79,18177
0.6,50,80,18788
0.6,50,81,16807
0.6,50,82,18996
0.6,50,83,18908
0.6,50,84,17337
0.6,50,85,17662
0.6,50,86,20082
0.6,50,87,18618
0.6,50,88,19075
0.6,50,89,17173
0.6,50,90,16941
0.6,50,91,18695
0.6,50,92,16457
0.6,50,93,18961
0.6,50,94,17659
0.6,50,95,18234
0.6,50,96,18852
0.6,50,97,17532
0.6,50,98,18382
0.6,50,99,18057
0.6,50,100,17166
0.6,50,101,18882
0.6,50,102,17523
0.6,50,103,19518
0.6,50,104,18904
0.6,50,105,18555
0.6,50,106,15033
0.6,50,107,16893
0.6,50,108,19388
0.6,50,109,18072
0.6,50,110,17042
0.6,50,111,18877
0.6,50,112,18050
0.6,50,113,18355
0.6,50,114,19489
0.6,50,115,17756
0.6,50,116,16560
0.6,50,117,17753
0.6,50,118,17459
0.6,50,119,18333
0.6,50,120,16455
0.6,50,121,17548
0.6,50,122,17079
0.6,50,123,19677
0.6,50,124,17357
0.6,50,125,20437
0.6,50,126,18924
0.6,50,127,19353
0.6,50,128,18429
0.6,50,129,18211
0.6,50,130,17686
0.6,50,131,18072
0.6,50,132,18866
0.6,50,133,18350
0.6,50,134,17791
0.6,50,135,18786
0.6,50,136,16214
0.6,50,137,19216
0.6,50,138,16075
0.6,50,139,16663
0.6,50,140,17016
0.6,50,141,18249
0.6,50,142,16386
0.6,50,143,16640
0.6,50,144,19030
0.6,50,145,19898
0.6,50,146,18516
0.6,50,147,16257
0.6,50,148,18499
0.6,50,149,18471
0.0,60,0,296213
0.0,60,1,372098
0.0,60,2,268872
0.0,60,3,219806
0.0,60,4,382050
0.0,60,5,267058
0.0,60,6,316497
0.0,60,7,320745
0.0,60,8,314410
0.0,60,9,327765
0.0,60,10,249866
0.0,60,11,301032
0.0,60,12,293132
0.0,60,13,392045
0.0,60,14,314311
0.0,60,15,302052
0.0,60,16,360710
0.0,60,17,359501
0.0,60,18,311642
0.0,60,19,386628
0.0,60,20,321161
0.0,60,21,321548
0.0,60,22,275517
0.0,60,23,358569
0.0,60,24,285965
0.0,60,25,366391
0.0,60,26,308143
0.0,60,27,311576
0.0,60,28,363842
0.0,60,29,279799
0.0,60,30,349881
0.0,60,31,257570
0.0,60,32,306257
0.0,60,33,342386
0.0,60,34,304713
0.0,60,35,344371
0.0,60,36,323104
0.0,60,37,276936
0.0,60,38,371405
0.0,60,39,360423
0.0,60,40,271118
0.0,60,41,288658
0.0,60,42,278996
0.0,60,43,373314
0.0,60,44,418729
0.0,60,45,321089
0.0,60,46,329811
0.0,60,47,313974
0.0,60,48,199687
0.0,60,49,227823
0.0,60,50,304863
0.0,60,51,259332
0.0,60,52,308308
0.0,60,53,349493
0.0,60,54,394610
0.0,60,55,301092
0.0,60,56,221282
0.0,60,57,288500
0.0,60,58,361323
0.0,60,59,298570
0.0,60,60,249272
0.0,60,61,286968
0.0,60,62,353833
0.0,60,63,273296
0.0,60,64,379932
0.0,60,65,364683
0.0,60,66,313441
0.0,60,67,369083
0.0,60,68,366686
0.0,60,69,391432
0.0,60,70,283104
0.0,60,71,200897
0.0,60,72,343971
0.0,60,73,229219
0.0,60,74,404495
0.0,60,75,341297
0.0,60,76,251445
0.0,60,77,242855
0.0,60,78,385071
0.0,60,79,293509
0.0,60,80,227833
0.0,60,81,270419
0.0,60,82,377235
0.0,60,83,253766
0.0,60,84,277720
0.0,60,85,232451
0.0,60,86,371074
0.0,60,87,348452
0.0,60,88,265887
0.0,60,89,256567
0.0,60,90,296685
0.0,60,91,262289
0.0,60,92,313179
0.0,60,93,321933
0.0,60,94,347536
0.0,60,95,275269
0.0,60,96,355200
0.0,60,97,372630
0.0,60,98,376286
0.0,60,99,259683
0.0,60,100,278944
0.0,60,101,324705
0.0,60,102,391801
0.0,60,103,339530
0.0,60,104,305085
0.0,60,105,328185
0.0,60,106,266943
0.0,60,107,388777
0.0,60,108,297687
0.0,60,109,329499
0.0,60,110,261501
0.0,60,111,302967
0.0,60,112,357908
0.0,60,113,345487
0.0,60,114,291040
0.0,60,115,354660
0.0,60,116,286279
0.0,60,117,334658
0.0,60,118,256184
0.0,60,119,283679
0.0,60,120,317536
0.0,60,121,361171
0.0,60,122,334772
0.0,60,123,240556
0.0,60,124,289184
0.0,60,125,329910
0.0,60,126,367343
0.0,60,127,287536
0.0,60,128,300162
0.0,60,129,290880
0.0,60,130,352785
0.0,60,131,350029
0.0,60,132,243924
0.0,60,133,220156
0.0,60,134,307365
0.0,60,135,390901
0.0,60,136,321555
0.0,60,137,243711
0.0,60,138,254942
0.0,60,139,280832
0.0,60,140,300126
0.0,60,141,266567
0.0,60,142,318132
0.0,60,143,253565
0.0,60,144,268079
0.0,60,145,196669
0.0,60,146,265776
0.0,60,147,272377
0.0,60,148,324410
0.0,60,149,371824
0.05,60,0,137769
0.05,60,1,164032
0.05,60,2,174185
0.05,60,3,145686
0.05,60,4,175469
0.05,60,5,151142
0.05,60,6,138383
0.05,60,7,109136
0.05,60,8,185297
0.05,60,9,173737
0.05,60,10,155810
0.05,60,11,176377
0.05,60,12,165883
0.05,60,13,142751
0.05,60,14,153966
0.05,60,15,175200
0.05,60,16,163229
0.05,60,17,161064
0.05,60,18,129756
0.05,60,19,143824
0.05,60,20,166497
0.05,60,21,161194
0.05,60,22,148573
0.05,60,23,167891
0.05,60,24,140416
0.05,60,25,165602
0.05,60,26,147414
0.05,60,27,136025
0.05,60,28,139309
0.05,60,29,170556
0.05,60,30,181943
0.05,60,31,155192
0.05,60,32,163003
0.05,60,33,187333
0.05,60,34,158222
0.05,60,35,158448
0.05,60,36,136102
0.05,60,37,158352
0.05,60,38,156483
0.05,60,39,169084
0.05,60,40,163238
0.05,60,41,119808
0.05,60,42,165912
0.05,60,43,169768
0.05,60,44,145292
0.05,60,45,168550
0.05,60,46,124495
0.05,60,47,160168
0.05,60,48,190754
0.05,60,49,123844
0.05,60,50,148657
0.05,60,51,152779
0.05,60,52,139733
0.05,60,53,159895
0.05,60,54,171626
0.05,60,55,171590
0.05,60,56,159172
0.05,60,57,170302
0.05,60,58,136786
0.05,60,59,174908
0.05,60,60,141069
0.05,60,61,192783
0.05,60,62,144729
0.05,60,63,121703
0.05,60,64,160534
0.05,60,65,153626
0.05,60,66,170034
0.05,60,67,182995
0.05,60,68,172440
0.05,60,69,154262
0.05,60,70,189131
0.05,60,71,135171
0.05,60,72,167830
0.05,60,73,173092
0.05,60,74,181920
0.05,60,75,183610
0.05,60,76,182216
0.05,60,77,153819
0.05,60,78,128597
0.05,60,79,145711
0.05,60,80,150821
0.05,60,81,148386
0.05,60,82,153561
0.05,60,83,139158
0.05,60,84,142744
0.05,60,85,174512
0.05,60,86,166363
0.05,60,87,139192
0.05,60,88,160602
0.05,60,89,158311
0.05,60,90,161448
0.05,60,91,177535
0.05,60,92,178713
0.05,60,93,145287
0.05,60,94,167245
0.05,60,95,154022
0.05,60,96,164015
0.05,60,97,172654
0.05,60,98,143872
0.05,60,99,121032
0.05,60,100,176717
0.05,60,101,180098
0.05,60,102,163247
0.05,60,103,166703
0.05,60,104,154906
0.05,60,105,134573
0.05,60,106,155692
0.05,60,107,148904
0.05,60,108,160426
0.05,60,109,169708
0.05,60,110,148802
0.05,60,111,171629
0.05,60,112,174209
0.05,60,113,134625
0.05,60,114,160904
0.05,60,115,176597
0.05,60,116,185213
0.05,60,117,172796
0.05,60,118,164693
0.05,60,119,151005
0.05,60,120,174942
0.05,60,121,133849
0.05,60,122,126478
0.05,60,123,136315
0.05,60,124,197210
0.05,60,125,159028
0.05,60,126,155024
0.05,60,127,143224
0.05,60,128,209143
0.05,60,129,145899
0.05,60,130,166224
0.05,60,131,150245
0.05,60,132,162463
0.05,60,133,153385
0.05,60,134,141517
0.05,60,135,145628
0.05,60,136,131183
0.05,60,137,159711
0.05,60,138,179694
0.05,60,139,141861
0.05,60,140,152437
0.05,60,141,150908
0.05,60,142,151085
0.05,60,143,151857
0.05,60,144,170273
0.05,60,145,167574
0.05,60,146,120987
0.05,60,147,162472
0.05,60,148,153319
0.05,60,149,141372
0.1,60,0,98828
0.1,60,1,88181
0.1,60,2,99442
0.1,60,3,95847
0.1,60,4,101127
0.1,60,5,104455
0.1,60,6,99109
0.1,60,7,83937
0.1,60,8,111639
0.1,60,9,98365
0.1,60,10,101900
0.1,60,11,98798
0.1,60,12,100846
0.1,60,13,101642
0.1,60,14,100795
0.1,60,15,105072
0.1,60,16,99388
0.1,60,17,95815
0.1,60,18,82201
0.1,60,19,113175
0.1,60,20,90428
0.1,60,21,99916
0.1,60,22,96884
0.1,60,23,88260
0.1,60,24,92999
0.1,60,25,86361
0.1,60,26,96690
0.1,60,27,108273
0.1,60,28,97430
0.1,60,29,113353
0.1,60,30,103517
0.1,60,31,97862
0.1,60,32,114171
0.1,60,33,96055
0.1,60,34,107627
0.1,60,35,106245
0.1,60,36,85294
0.1,60,37,88220
0.1,60,38,91934
0.1,60,39,110820
0.1,60,40,94691
0.1,60,41,102262
0.1,60,42,105759
0.1,60,43,101208
0.1,60,44,91783
0.1,60,45,92271
0.1,60,46,98392
0.1,60,47,106035
0.1,60,48,108818
0.1,60,49,90433
0.1,60,50,96891
0.1,60,51,105446
0.1,60,52,105923
0.1,60,53,99027
0.1,60,54,101597
0.1,60,55,107749
0.1,60,56,95994
0.1,60,57,105357
0.1,60,58,83975
0.1,60,59,92628
0.1,60,60,94453
0.1,60,61,108111
0.1,60,62,88378
0.1,60,63,106821
0.1,60,64,105760
0.1,60,65,107586
0.1,60,66,113488
0.1,60,67,104932
0.1,60,68,84038
0.1,60,69,92784
0.1,60,70,97224
0.1,60,71,103784
0.1,60,72,85517
0.1,60,73,105279
0.1,60,74,109732
0.1,60,75,108107
0.1,60,76,98981
0.1,60,77,100767
0.1,60,78,100223
0.1,60,79,108366
0.1,60,80,96918
0.1,60,81,112947
0.1,60,82,108067
0.1,60,83,101613
0.1,60,84,106637
0.1,60,85,94334
0.1,60,86,79360
0.1,60,87,101690
0.1,60,88,106370
0.1,60,89,101793
0.1,60,90,98920
0.1,60,91,82627
0.1,60,92,107792
0.1,60,93,104530
0.1,60,94,86010
0.1,60,95,96224
0.1,60,96,99686
0.1,60,97,100661
0.1,60,98,88311
0.1,60,99,90270
0.1,60,100,104213
0.1,60,101,90908
0.1,60,102,97664
0.1,60,103,106477
0.1,60,104,113639
0.1,60,105,89737
0.1,60,106,109623
0.1,60,107,99568
0.1,60,108,108960
0.1,60,109,95456
0.1,60,110,95552
0.1,60,111,88972
0.1,60,112,112052
0.1,60,113,94937
0.1,60,114,94939
0.1,60,115,96876
0.1,60,116,96930
0.1,60,117,114445
0.1,60,118,104303
0.1,60,119,87141
0.1,60,120,103862
0.1,60,121,102191
0.1,60,122,100851
0.1,60,123,103197
0.1,60,124,106735
0.1,60,125,93125
0.1,60,126,104025
0.1,60,127,77604
0.1,60,128,95285
0.1,60,129,87060
0.1,60,130,116860
0.1,60,131,110739
0.1,60,132,90381
0.1,60,133,106890
0.1,60,134,97152
0.1,60,135,91636
0.1,60,136,105061
0.1,60,137,84531
0.1,60,138,103456
0.1,60,139,93033
0.1,60,140,97336
0.1,60,141,103418
0.1,60,142,109682
0.1,60,143,79206
0.1,60,144,82834
0.1,60,145,95886
0.1,60,146,92810
0.1,60,147,87365
0.1,60,148,83658
0.1,60,149,95710
0.15,60,0,78415
0.15,60,1,64401
0.15,60,2,78559
0.15,60,3,66565
0.15,60,4,76249
0.15,60,5,79391
0.15,60,6,76091
0.15,60,7,62169
0.15,60,8,71729
0.15,60,9,68259
0.15,60,10,79004
0.15,60,11,75377
0.15,60,12,77905
0.15,60,13,69651
0.15,60,14,77332
0.15,60,15,78679
0.15,60,16,61039
0.15,60,17,81968
0.15,60,18,65654
0.15,60,19,76214
0.15,60,20,72888
0.15,60,21,58167
0.15,60,22,75465
0.15,60,23,71532
0.15,60,24,61247
0.15,60,25,58660
0.15,60,26,65448
0.15,60,27,69369
0.15,60,28,76221
0.15,60,29,71334
0.15,60,30,62911
0.15,60,31,73255
0.15,60,32,72794
0.15,60,33,65704
0.15,60,34,79377
0.15,60,35,71414
0.15,60,36,68894
0.15,60,37,65510
0.15,60,38,68067
0.15,60,39,76929
0.15,60,40,68568
0.15,60,41,72260
0.15,60,42,72106
0.15,60,43,70351
0.15,60,44,75303
0.15,60,45,75351
0.15,60,46,72013
0.15,60,47,75115
0.15,60,48,74635
0.15,60,49,67303
0.15,60,50,78988
0.15,60,51,74978
0.15,60,52,71066
0.15,60,53,72502
0.15,60,54,61909
0.15,60,55,81457
0.15,60,56,73884
0.15,60,57,81387
0.15,60,58,77825
0.15,60,59,72270
