param_value,n_nodes,run_id,tau,alpha
30,30,29,31786,0.0
30,30,30,27454,0.0
30,30,31,33985,0.0
30,30,32,23772,0.0
30,30,33,36476,0.0
30,30,34,29357,0.0
30,30,35,29379,0.0
30,30,36,33335,0.0
30,30,37,29356,0.0
30,30,38,39201,0.0
30,30,39,40602,0.0
30,30,40,36585,0.0
30,30,41,31295,0.0
30,30,42,43669,0.0
30,30,43,38377,0.0
30,30,44,27817,0.0
30,30,45,35678,0.0
30,30,46,34163,0.0
30,30,47,37324,0.0
30,30,48,40069,0.0
30,30,49,33378,0.0
30,30,50,35319,0.0
30,30,51,33815,0.0
30,30,52,47037,0.0
30,30,53,38602,0.0
30,30,54,25067,0.0
30,30,55,40013,0.0
30,30,56,30810,0.0
30,30,57,27678,0.0
30,30,58,36170,0.0
30,30,59,33722,0.0
30,30,60,47334,0.0
30,30,61,39302,0.0
30,30,62,24510,0.0
30,30,63,36967,0.0
30,30,64,37971,0.0
30,30,65,34342,0.0
30,30,66,39445,0.0
30,30,67,41685,0.0
30,30,68,40665,0.0
30,30,69,36396,0.0
30,30,70,35823,0.0
30,30,71,24082,0.0
30,30,72,40787,0.0
30,30,73,31840,0.0
30,30,74,34778,0.0
30,30,75,41684,0.0
30,30,76,48939,0.0
30,30,77,26222,0.0
30,30,78,37200,0.0
30,30,79,21669,0.0
30,30,80,42181,0.0
30,30,81,32828,0.0
30,30,82,31234,0.0
30,30,83,29791,0.0
30,30,84,40279,0.0
30,30,85,39602,0.0
30,30,86,25184,0.0
30,30,87,42483,0.0
30,30,88,34818,0.0
30,30,89,33271,0.0
30,30,90,40864,0.0
30,30,91,37655,0.0
30,30,92,22761,0.0
30,30,93,33262,0.0
30,30,94,36738,0.0
30,30,95,39759,0.0
30,30,96,43346,0.0
30,30,97,39052,0.0
30,30,98,38802,0.0
30,30,99,39355,0.0
30,30,100,33387,0.0
30,30,101,37275,0.0
30,30,102,28445,0.0
30,30,103,43191,0.0
30,30,104,17638,0.0
30,30,105,33149,0.0
30,30,106,27524,0.0
30,30,107,35837,0.0
30,30,108,26420,0.0
30,30,109,40966,0.0
30,30,110,43783,0.0
30,30,111,47150,0.0
30,30,112,25204,0.0
30,30,113,38361,0.0
30,30,114,26425,0.0
30,30,115,35410,0.0
30,30,116,40202,0.0
30,30,117,27801,0.0
30,30,118,42192,0.0
30,30,119,33264,0.0
30,30,120,28567,0.0
30,30,121,35470,0.0
30,30,122,32535,0.0
30,30,123,29197,0.0
30,30,124,29770,0.0
30,30,125,26849,0.0
30,30,126,34463,0.0
30,30,127,32877,0.0
30,30,128,37318,0.0
30,30,129,41858,0.0
30,30,130,25028,0.0
30,30,131,28025,0.0
30,30,132,26526,0.0
30,30,133,25410,0.0
30,30,134,36568,0.0
30,30,135,30568,0.0
30,30,136,29968,0.0
30,30,137,27827,0.0
30,30,138,48101,0.0
30,30,139,35107,0.0
30,30,140,29683,0.0
30,30,141,30641,0.0
30,30,142,41873,0.0
30,30,143,36869,0.0
30,30,144,45571,0.0
30,30,145,34734,0.0
30,30,146,37664,0.0
30,30,147,31008,0.0
30,30,148,34903,0.0
30,30,149,24993,0.0
50,30,0,137158,0.0
50,30,1,113664,0.0
50,30,2,145195,0.0
50,30,3,106708,0.0
50,30,4,76600,0.0
50,30,5,81480,0.0
50,30,6,93125,0.0
50,30,7,117865,0.0
50,30,8,92687,0.0
50,30,9,110544,0.0
50,30,10,121957,0.0
50,30,11,116056,0.0
50,30,12,85779,0.0
50,30,13,89143,0.0
50,30,14,122654,0.0
50,30,15,106841,0.0
50,30,16,88937,0.0
50,30,17,127389,0.0
50,30,18,82764,0.0
50,30,19,90010,0.0
50,30,20,91580,0.0
50,30,21,100424,0.0
50,30,22,67618,0.0
50,30,23,118164,0.0
50,30,24,78686,0.0
50,30,25,113522,0.0
50,30,26,123261,0.0
50,30,27,81088,0.0
50,30,28,74574,0.0
50,30,29,124944,0.0
50,30,30,100453,0.0
50,30,31,124338,0.0
50,30,32,97539,0.0
50,30,33,114094,0.0
50,30,34,116877,0.0
50,30,35,122907,0.0
50,30,36,122876,0.0
50,30,37,110003,0.0
50,30,38,120672,0.0
50,30,39,81553,0.0
50,30,40,106963,0.0
50,30,41,112530,0.0
50,30,42,96067,0.0
50,30,43,103294,0.0
50,30,44,123351,0.0
50,30,45,117173,0.0
50,30,46,104199,0.0
50,30,47,80026,0.0
50,30,48,57674,0.0
50,30,49,114090,0.0
50,30,50,78662,0.0
50,30,51,118052,0.0
50,30,52,103397,0.0
50,30,53,88583,0.0
50,30,54,104158,0.0
50,30,55,105452,0.0
50,30,56,95979,0.0
50,30,57,92078,0.0
50,30,58,93999,0.0
50,30,59,90120,0.0
50,30,60,75215,0.0
50,30,61,117982,0.0
50,30,62,76497,0.0
50,30,63,114863,0.0
50,30,64,93060,0.0
50,30,65,106339,0.0
50,30,66,92131,0.0
50,30,67,86714,0.0
50,30,68,63199,0.0
50,30,69,98469,0.0
50,30,70,100393,0.0
50,30,71,119290,0.0
50,30,72,111822,0.0
50,30,73,47584,0.0
50,30,74,116612,0.0
50,30,75,127561,0.0
50,30,76,113086,0.0
50,30,77,118327,0.0
50,30,78,105461,0.0
50,30,79,69093,0.0
50,30,80,91233,0.0
50,30,81,105663,0.0
50,30,82,107227,0.0
50,30,83,87165,0.0
50,30,84,102347,0.0
50,30,85,87327,0.0
50,30,86,97302,0.0
50,30,87,100732,0.0
50,30,88,92180,0.0
50,30,89,96948,0.0
50,30,90,118192,0.0
50,30,91,91039,0.0
50,30,92,83331,0.0
50,30,93,101959,0.0
50,30,94,111010,0.0
50,30,95,110104,0.0
50,30,96,90278,0.0
50,30,97,95837,0.0
50,30,98,111123,0.0
50,30,99,111858,0.0
50,30,100,96461,0.0
50,30,101,105160,0.0
50,30,102,78202,0.0
50,30,103,87805,0.0
50,30,104,108239,0.0
50,30,105,134084,0.0
50,30,106,71231,0.0
50,30,107,120901,0.0
50,30,108,86129,0.0
50,30,109,146382,0.0
50,30,110,102428,0.0
50,30,111,119728,0.0
50,30,112,65505,0.0
50,30,113,72607,0.0
50,30,114,99742,0.0
50,30,115,122801,0.0
50,30,116,76658,0.0
50,30,117,89615,0.0
50,30,118,80565,0.0
50,30,119,86059,0.0
50,30,120,90960,0.0
50,30,121,94370,0.0
50,30,122,94774,0.0
50,30,123,123070,0.0
50,30,124,119257,0.0
50,30,125,85074,0.0
50,30,126,82399,0.0
50,30,127,97566,0.0
50,30,128,90734,0.0
50,30,129,97157,0.0
50,30,130,96552,0.0
50,30,131,91168,0.0
50,30,132,77137,0.0
50,30,133,96354,0.0
50,30,134,119262,0.0
50,30,135,68348,0.0
50,30,136,84847,0.0
50,30,137,85193,0.0
50,30,138,134522,0.0
50,30,139,84405,0.0
50,30,140,135579,0.0
50,30,141,69149,0.0
50,30,142,64280,0.0
50,30,143,114310,0.0
50,30,144,113322,0.0
50,30,145,57179,0.0
50,30,146,104903,0.0
50,30,147,77726,0.0
50,30,148,77696,0.0
50,30,149,77788,0.0
100,30,0,445091,0.0
100,30,1,469742,0.0
100,30,2,497608,0.0
100,30,3,262033,0.0
100,30,4,509914,0.0
100,30,5,357267,0.0
100,30,6,405515,0.0
100,30,7,449756,0.0
100,30,8,386688,0.0
100,30,9,325996,0.0
100,30,10,320755,0.0
100,30,11,433827,0.0
100,30,12,352960,0.0
100,30,13,429257,0.0
100,30,14,378238,0.0
100,30,15,355985,0.0
100,30,16,359740,0.0
100,30,17,395135,0.0
100,30,18,456987,0.0
100,30,19,447091,0.0
100,30,20,432301,0.0
100,30,21,518699,0.0
100,30,22,358212,0.0
100,30,23,411164,0.0
100,30,24,186405,0.0
100,30,25,387347,0.0
100,30,26,511922,0.0
100,30,27,249281,0.0
100,30,28,410455,0.0
100,30,29,302545,0.0
100,30,30,414223,0.0
100,30,31,376568,0.0
100,30,32,409259,0.0
100,30,33,478611,0.0
100,30,34,226237,0.0
100,30,35,456245,0.0
100,30,36,402869,0.0
100,30,37,402354,0.0
100,30,38,437149,0.0
100,30,39,372665,0.0
100,30,40,316371,0.0
100,30,41,469092,0.0
100,30,42,336415,0.0
100,30,43,461390,0.0
100,30,44,382528,0.0
100,30,45,380413,0.0
100,30,46,416327,0.0
100,30,47,438963,0.0
100,30,48,529690,0.0
100,30,49,290931,0.0
100,30,50,237274,0.0
100,30,51,274040,0.0
100,30,52,324697,0.0
100,30,53,299053,0.0
100,30,54,434608,0.0
100,30,55,460826,0.0
100,30,56,416832,0.0
100,30,57,512423,0.0
100,30,58,416261,0.0
100,30,59,414168,0.0
100,30,60,345035,0.0
100,30,61,385905,0.0
100,30,62,509465,0.0
100,30,63,434942,0.0
100,30,64,371521,0.0
100,30,65,393007,0.0
100,30,66,332661,0.0
100,30,67,436621,0.0
100,30,68,479343,0.0
100,30,69,417122,0.0
100,30,70,372981,0.0
100,30,71,391947,0.0
100,30,72,388966,0.0
100,30,73,361969,0.0
100,30,74,470897,0.0
100,30,75,367051,0.0
100,30,76,341753,0.0
100,30,77,319967,0.0
100,30,78,402731,0.0
100,30,79,512319,0.0
100,30,80,262867,0.0
100,30,81,470744,0.0
100,30,82,529656,0.0
100,30,83,363111,0.0
100,30,84,248698,0.0
100,30,85,413361,0.0
100,30,86,402812,0.0
100,30,87,453554,0.0
100,30,88,413603,0.0
100,30,89,256109,0.0
100,30,90,419138,0.0
100,30,91,386790,0.0
100,30,92,314327,0.0
100,30,93,402020,0.0
100,30,94,373628,0.0
100,30,95,352207,0.0
100,30,96,352065,0.0
100,30,97,383291,0.0
100,30,98,370186,0.0
100,30,99,440426,0.0
100,30,100,423420,0.0
100,30,101,315251,0.0
100,30,102,407308,0.0
100,30,103,306947,0.0
100,30,104,411303,0.0
100,30,105,442285,0.0
100,30,106,357423,0.0
100,30,107,385582,0.0
100,30,108,407687,0.0
100,30,109,463756,0.0
100,30,110,466121,0.0
100,30,111,384708,0.0
100,30,112,256119,0.0
100,30,113,571590,0.0
100,30,114,366476,0.0
100,30,115,371260,0.0
100,30,116,308573,0.0
100,30,117,511689,0.0
100,30,118,447972,0.0
100,30,119,366789,0.0
100,30,120,375604,0.0
100,30,121,331200,0.0
100,30,122,270092,0.0
100,30,123,382428,0.0
100,30,124,354861,0.0
100,30,125,462535,0.0
100,30,126,469014,0.0
100,30,127,372024,0.0
100,30,128,446537,0.0
100,30,129,324473,0.0
100,30,130,423611,0.0
100,30,131,389466,0.0
100,30,132,444458,0.0
100,30,133,390284,0.0
100,30,134,405253,0.0
100,30,135,441017,0.0
100,30,136,318056,0.0
100,30,137,460361,0.0
100,30,138,401290,0.0
100,30,139,342164,0.0
100,30,140,419454,0.0
100,30,141,355344,0.0
100,30,142,365290,0.0
100,30,143,461951,0.0
100,30,144,356672,0.0
100,30,145,269522,0.0
100,30,146,515386,0.0
100,30,147,303599,0.0
100,30,148,392880,0.0
100,30,149,375213,0.0
150,30,0,1206715,0.0
150,30,1,865437,0.0
150,30,2,967791,0.0
150,30,3,916882,0.0
150,30,4,1095922,0.0
150,30,5,744477,0.0
150,30,6,803835,0.0
150,30,7,967321,0.0
150,30,8,712419,0.0
150,30,9,642588,0.0
150,30,10,818765,0.0
150,30,11,920362,0.0
150,30,12,864691,0.0
150,30,13,1174197,0.0
150,30,14,821871,0.0
150,30,15,848059,0.0
150,30,16,994919,0.0
150,30,17,1115304,0.0
150,30,18,584292,0.0
150,30,19,739791,0.0
150,30,20,822622,0.0
150,30,21,908244,0.0
150,30,22,1176263,0.0
150,30,23,755351,0.0
150,30,24,1174131,0.0
150,30,25,913453,0.0
150,30,26,814432,0.0
150,30,27,938005,0.0
150,30,28,864596,0.0
150,30,29,1002911,0.0
150,30,30,992185,0.0
150,30,31,975614,0.0
150,30,32,861516,0.0
150,30,33,887146,0.0
150,30,34,795475,0.0
150,30,35,782712,0.0
150,30,36,884819,0.0
150,30,37,907815,0.0
150,30,38,776422,0.0
150,30,39,998940,0.0
150,30,40,924139,0.0
150,30,41,848181,0.0
150,30,42,750535,0.0
150,30,43,749549,0.0
150,30,44,885322,0.0
150,30,45,966707,0.0
150,30,46,927696,0.0
150,30,47,749290,0.0
150,30,48,758417,0.0
150,30,49,764270,0.0
150,30,50,1044905,0.0
150,30,51,568154,0.0
150,30,52,546171,0.0
150,30,53,720824,0.0
150,30,54,1129008,0.0
150,30,55,1077908,0.0
150,30,56,875355,0.0
150,30,57,953352,0.0
150,30,58,757591,0.0
150,30,59,1131785,0.0
150,30,60,1031132,0.0
150,30,61,852447,0.0
150,30,62,1144317,0.0
150,30,63,1032799,0.0
150,30,64,693193,0.0
150,30,65,807745,0.0
150,30,66,1006999,0.0
150,30,67,1073522,0.0
150,30,68,693632,0.0
150,30,69,865492,0.0
150,30,70,816302,0.0
150,30,71,957587,0.0
150,30,72,1188768,0.0
150,30,73,969444,0.0
150,30,74,819168,0.0
150,30,75,788382,0.0
150,30,76,907784,0.0
150,30,77,1170292,0.0
150,30,78,634191,0.0
150,30,79,737718,0.0
150,30,80,750651,0.0
150,30,81,904431,0.0
150,30,82,727230,0.0
150,30,83,778924,0.0
150,30,84,1125372,0.0
150,30,85,905378,0.0
150,30,86,1102134,0.0
150,30,87,969455,0.0
150,30,88,812680,0.0
150,30,89,854217,0.0
150,30,90,916458,0.0
150,30,91,774943,0.0
150,30,92,547391,0.0
150,30,93,794301,0.0
150,30,94,1107245,0.0
150,30,95,808863,0.0
150,30,96,1048960,0.0
150,30,97,963871,0.0
150,30,98,830928,0.0
150,30,99,828117,0.0
150,30,100,812404,0.0
150,30,101,683007,0.0
150,30,102,877430,0.0
150,30,103,925862,0.0
150,30,104,1199903,0.0
150,30,105,697309,0.0
150,30,106,728305,0.0
150,30,107,1184701,0.0
150,30,108,889117,0.0
150,30,109,931103,0.0
150,30,110,808170,0.0
150,30,111,953825,0.0
150,30,112,775085,0.0
150,30,113,829570,0.0
150,30,114,704528,0.0
150,30,115,784348,0.0
150,30,116,792987,0.0
150,30,117,902211,0.0
150,30,118,983610,0.0
150,30,119,791209,0.0
150,30,120,1003366,0.0
150,30,121,719857,0.0
150,30,122,1036256,0.0
150,30,123,847862,0.0
150,30,124,836557,0.0
150,30,125,861497,0.0
150,30,126,1101942,0.0
150,30,127,869989,0.0
150,30,128,731202,0.0
150,30,129,509964,0.0
150,30,130,818821,0.0
150,30,131,1044445,0.0
150,30,132,1129152,0.0
150,30,133,726345,0.0
150,30,134,972899,0.0
150,30,135,974353,0.0
150,30,136,985907,0.0
150,30,137,1189897,0.0
150,30,138,894560,0.0
150,30,139,1294690,0.0
150,30,140,1113613,0.0
150,30,141,876595,0.0
150,30,142,617809,0.0
150,30,143,1062153,0.0
150,30,144,875829,0.0
150,30,145,997461,0.0
150,30,146,1089204,0.0
150,30,147,834289,0.0
150,30,148,729423,0.0
150,30,149,982065,0.0
200,30,0,2024399,0.0
200,30,1,1355293,0.0
200,30,2,2000546,0.0
200,30,3,1820941,0.0
200,30,4,1436106,0.0
200,30,5,911943,0.0
200,30,6,1845211,0.0
200,30,7,1317655,0.0
200,30,8,1288190,0.0
200,30,9,947329,0.0
200,30,10,1068989,0.0
200,30,11,1750676,0.0
200,30,12,1427230,0.0
200,30,13,1788882,0.0
200,30,14,1839542,0.0
200,30,15,1311240,0.0
200,30,16,1638000,0.0
200,30,17,1468327,0.0
200,30,18,2119902,0.0
200,30,19,1227238,0.0
200,30,20,1355521,0.0
200,30,21,1234303,0.0
200,30,22,1634308,0.0
200,30,23,1800550,0.0
200,30,24,1490223,0.0
200,30,25,1943458,0.0
200,30,26,1273867,0.0
200,30,27,1377311,0.0
200,30,28,1413551,0.0
200,30,29,1784652,0.0
200,30,30,1808199,0.0
200,30,31,2346094,0.0
200,30,32,1683937,0.0
200,30,33,1391211,0.0
200,30,34,1692656,0.0
200,30,35,1585506,0.0
200,30,36,1843106,0.0
200,30,37,1517442,0.0
200,30,38,1884806,0.0
200,30,39,1689833,0.0
200,30,40,1747774,0.0
200,30,41,1271732,0.0
200,30,42,1393724,0.0
200,30,43,1107360,0.0
200,30,44,1308529,0.0
200,30,45,1139146,0.0
200,30,46,1466861,0.0
200,30,47,1679051,0.0
200,30,48,1431743,0.0
200,30,49,1260922,0.0
200,30,50,1919104,0.0
200,30,51,1278925,0.0
200,30,52,1118003,0.0
200,30,53,1523193,0.0
200,30,54,1535941,0.0
200,30,55,1730137,0.0
200,30,56,1878497,0.0
200,30,57,1535979,0.0
200,30,58,1087320,0.0
200,30,59,2144020,0.0
200,30,60,1301797,0.0
200,30,61,1033285,0.0
200,30,62,1523237,0.0
200,30,63,1613207,0.0
200,30,64,1074843,0.0
200,30,65,1627419,0.0
200,30,66,1708002,0.0
200,30,67,1498005,0.0
200,30,68,1252533,0.0
200,30,69,1586188,0.0
200,30,70,1137309,0.0
200,30,71,1671894,0.0
200,30,72,1709644,0.0
200,30,73,1887067,0.0
200,30,74,1298051,0.0
200,30,75,1770176,0.0
200,30,76,1150735,0.0
200,30,77,1860249,0.0
200,30,78,1637657,0.0
200,30,79,1651749,0.0
200,30,80,1435029,0.0
200,30,81,1247216,0.0
200,30,82,1384787,0.0
200,30,83,1180259,0.0
200,30,84,1959421,0.0
200,30,85,1412622,0.0
200,30,86,1419361,0.0
200,30,87,1242042,0.0
200,30,88,1465858,0.0
200,30,89,1458207,0.0
200,30,90,1446512,0.0
200,30,91,2140358,0.0
200,30,92,1657386,0.0
200,30,93,1984751,0.0
200,30,94,1430939,0.0
200,30,95,1578619,0.0
200,30,96,1756940,0.0
200,30,97,1820028,0.0
200,30,98,1815344,0.0
200,30,99,2119840,0.0
200,30,100,1331359,0.0
200,30,101,840084,0.0
200,30,102,1659079,0.0
200,30,103,1648483,0.0
200,30,104,2254444,0.0
200,30,105,1580484,0.0
200,30,106,1750764,0.0
200,30,107,1313953,0.0
200,30,108,1619033,0.0
200,30,109,1618870,0.0
200,30,110,1922262,0.0
200,30,111,1670880,0.0
200,30,112,1063004,0.0
200,30,113,1768989,0.0
200,30,114,1708515,0.0
200,30,115,1879938,0.0
200,30,116,1621674,0.0
200,30,117,1423957,0.0
200,30,118,1944889,0.0
200,30,119,1207644,0.0
200,30,120,1843905,0.0
200,30,121,1611545,0.0
200,30,122,1533947,0.0
200,30,123,1294174,0.0
200,30,124,1439030,0.0
200,30,125,1280764,0.0
200,30,126,1661771,0.0
200,30,127,1695085,0.0
200,30,128,1152478,0.0
200,30,129,2075095,0.0
200,30,130,1401929,0.0
200,30,131,1950046,0.0
200,30,132,1795954,0.0
200,30,133,1922369,0.0
200,30,134,1598338,0.0
200,30,135,1741173,0.0
200,30,136,1636761,0.0
200,30,137,1796953,0.0
200,30,138,1703268,0.0
200,30,139,2091980,0.0
200,30,140,1722674,0.0
200,30,141,1291047,0.0
200,30,142,873882,0.0
200,30,143,1585394,0.0
200,30,144,1203586,0.0
200,30,145,1437148,0.0
200,30,146,1891670,0.0
200,30,147,1534153,0.0
200,30,148,1029607,0.0
200,30,149,1556437,0.0
10,60,0,13651,0.0
10,60,1,14482,0.0
10,60,2,12190,0.0
10,60,3,10506,0.0
10,60,4,9706,0.0
10,60,5,14002,0.0
10,60,6,12133,0.0
10,60,7,11826,0.0
10,60,8,11211,0.0
10,60,9,11015,0.0
10,60,10,10500,0.0
10,60,11,11429,0.0
10,60,12,8575,0.0
10,60,13,12125,0.0
10,60,14,7817,0.0
10,60,15,12919,0.0
10,60,16,8964,0.0
10,60,17,9755,0.0
10,60,18,11147,0.0
10,60,19,13090,0.0
10,60,20,8594,0.0
10,60,21,12278,0.0
10,60,22,11713,0.0
10,60,23,16081,0.0
10,60,24,14612,0.0
10,60,25,14453,0.0
10,60,26,13888,0.0
10,60,27,12504,0.0
10,60,28,7227,0.0
10,60,29,14211,0.0
10,60,30,10789,0.0
10,60,31,12190,0.0
10,60,32,10892,0.0
10,60,33,8558,0.0
10,60,34,10593,0.0
10,60,35,12180,0.0
10,60,36,11473,0.0
10,60,37,10777,0.0
10,60,38,10479,0.0
10,60,39,10558,0.0
10,60,40,10498,0.0
10,60,41,7904,0.0
10,60,42,5432,0.0
10,60,43,5879,0.0
10,60,44,12689,0.0
10,60,45,12065,0.0
10,60,46,12614,0.0
10,60,47,13209,0.0
10,60,48,8254,0.0
10,60,49,10760,0.0
10,60,50,12992,0.0
10,60,51,11345,0.0
10,60,52,9769,0.0
10,60,53,14398,0.0
10,60,54,11313,0.0
10,60,55,12663,0.0
10,60,56,14192,0.0
10,60,57,12858,0.0
10,60,58,12327,0.0
10,60,59,12902,0.0
10,60,60,5535,0.0
10,60,61,9659,0.0
10,60,62,10443,0.0
10,60,63,10324,0.0
10,60,64,9212,0.0
10,60,65,8227,0.0
10,60,66,12022,0.0
10,60,67,11185,0.0
10,60,68,13130,0.0
10,60,69,10168,0.0
10,60,70,14305,0.0
10,60,71,12158,0.0
10,60,72,9418,0.0
10,60,73,11281,0.0
10,60,74,11860,0.0
10,60,75,11080,0.0
10,60,76,5283,0.0
10,60,77,12470,0.0
10,60,78,10388,0.0
10,60,79,13435,0.0
10,60,80,9227,0.0
10,60,81,9693,0.0
10,60,82,10092,0.0
10,60,83,13020,0.0
10,60,84,11249,0.0
10,60,85,3601,0.0
10,60,86,13749,0.0
10,60,87,8427,0.0
10,60,88,12771,0.0
10,60,89,8310,0.0
10,60,90,13224,0.0
10,60,91,8296,0.0
10,60,92,11342,0.0
10,60,93,12971,0.0
10,60,94,8434,0.0
10,60,95,11402,0.0
10,60,96,10188,0.0
10,60,97,9780,0.0
10,60,98,9444,0.0
10,60,99,11012,0.0
10,60,100,9704,0.0
10,60,101,13319,0.0
10,60,102,10636,0.0
10,60,103,12691,0.0
10,60,104,10043,0.0
10,60,105,11997,0.0
10,60,106,7125,0.0
10,60,107,12966,0.0
10,60,108,15467,0.0
10,60,109,9329,0.0
10,60,110,12957,0.0
10,60,111,9368,0.0
10,60,112,9329,0.0
10,60,113,10680,0.0
10,60,114,9065,0.0
10,60,115,12690,0.0
10,60,116,11243,0.0
10,60,117,10771,0.0
10,60,118,12168,0.0
10,60,119,11412,0.0
10,60,120,11556,0.0
10,60,121,17507,0.0
10,60,122,11236,0.0
10,60,123,10163,0.0
10,60,124,10506,0.0
10,60,125,9513,0.0
10,60,126,9550,0.0
10,60,127,13394,0.0
10,60,128,8716,0.0
10,60,129,10872,0.0
10,60,130,11048,0.0
10,60,131,9913,0.0
10,60,132,7127,0.0
10,60,133,7197,0.0
10,60,134,7871,0.0
10,60,135,9971,0.0
10,60,136,7048,0.0
10,60,137,8848,0.0
10,60,138,9610,0.0
10,60,139,12757,0.0
10,60,140,10716,0.0
10,60,141,11401,0.0
10,60,142,11000,0.0
10,60,143,10207,0.0
10,60,144,13785,0.0
10,60,145,13900,0.0
10,60,146,13859,0.0
10,60,147,11046,0.0
10,60,148,13980,0.0
10,60,149,12000,0.0
30,60,0,96672,0.0
30,60,1,86493,0.0
30,60,2,104044,0.0
30,60,3,102725,0.0
30,60,4,128664,0.0
30,60,5,120859,0.0
30,60,6,110347,0.0
30,60,7,106961,0.0
30,60,8,107504,0.0
30,60,9,62484,0.0
30,60,10,135527,0.0
30,60,11,130967,0.0
30,60,12,105399,0.0
30,60,13,115566,0.0
30,60,14,117618,0.0
30,60,15,146246,0.0
30,60,16,133772,0.0
30,60,17,101348,0.0
30,60,18,107556,0.0
30,60,19,122081,0.0
30,60,20,114030,0.0
30,60,21,104444,0.0
30,60,22,132948,0.0
30,60,23,108637,0.0
30,60,24,105293,0.0
30,60,25,107402,0.0
30,60,26,66895,0.0
30,60,27,72681,0.0
30,60,28,97825,0.0
30,60,29,86590,0.0
30,60,30,131419,0.0
30,60,31,99998,0.0
30,60,32,105278,0.0
30,60,33,87200,0.0
30,60,34,111995,0.0
30,60,35,98405,0.0
30,60,36,106524,0.0
30,60,37,108783,0.0
30,60,38,89192,0.0
30,60,39,85789,0.0
30,60,40,68461,0.0
30,60,41,99792,0.0
30,60,42,120713,0.0
30,60,43,145211,0.0
30,60,44,125567,0.0
30,60,45,108814,0.0
30,60,46,109134,0.0
30,60,47,132948,0.0
30,60,48,120900,0.0
30,60,49,113627,0.0
30,60,50,113168,0.0
30,60,51,125645,0.0
30,60,52,110757,0.0
30,60,53,126333,0.0
30,60,54,118622,0.0
30,60,55,110079,0.0
30,60,56,143377,0.0
30,60,57,111257,0.0
30,60,58,120134,0.0
30,60,59,91698,0.0
30,60,60,129322,0.0
30,60,61,95310,0.0
30,60,62,130207,0.0
30,60,63,98606,0.0
30,60,64,144488,0.0
30,60,65,105907,0.0
30,60,66,148043,0.0
30,60,67,131816,0.0
30,60,68,143033,0.0
30,60,69,114598,0.0
30,60,70,90370,0.0
30,60,71,73672,0.0
30,60,72,100851,0.0
30,60,73,140881,0.0
30,60,74,144940,0.0
30,60,75,134518,0.0
30,60,76,103328,0.0
30,60,77,131065,0.0
30,60,78,101314,0.0
30,60,79,131905,0.0
30,60,80,98365,0.0
30,60,81,89303,0.0
30,60,82,135250,0.0
30,60,83,90018,0.0
30,60,84,110977,0.0
30,60,85,121051,0.0
30,60,86,116925,0.0
30,60,87,120550,0.0
30,60,88,140607,0.0
30,60,89,95170,0.0
30,60,90,93314,0.0
30,60,91,135144,0.0
30,60,92,102569,0.0
30,60,93,114824,0.0
30,60,94,154950,0.0
30,60,95,131469,0.0
30,60,96,102646,0.0
30,60,97,140839,0.0
30,60,98,103813,0.0
30,60,99,106346,0.0
30,60,100,104028,0.0
30,60,101,93898,0.0
30,60,102,111716,0.0
30,60,103,67493,0.0
30,60,104,122920,0.0
30,60,105,125688,0.0
30,60,106,107877,0.0
30,60,107,120312,0.0
30,60,108,121400,0.0
30,60,109,74931,0.0
30,60,110,74794,0.0
30,60,111,130375,0.0
30,60,112,97483,0.0
30,60,113,124981,0.0
30,60,114,101447,0.0
30,60,115,128960,0.0
30,60,116,114567,0.0
30,60,117,108266,0.0
30,60,118,94253,0.0
30,60,119,113179,0.0
30,60,120,100609,0.0
30,60,121,101694,0.0
30,60,122,125013,0.0
30,60,123,94954,0.0
30,60,124,127983,0.0
30,60,125,132693,0.0
30,60,126,121102,0.0
30,60,127,112514,0.0
30,60,128,94250,0.0
30,60,129,85541,0.0
30,60,130,107251,0.0
30,60,131,145456,0.0
30,60,132,89288,0.0
30,60,133,105286,0.0
30,60,134,87015,0.0
30,60,135,111662,0.0
30,60,136,103453,0.0
30,60,137,139967,0.0
30,60,138,120357,0.0
30,60,139,96345,0.0
30,60,140,162959,0.0
30,60,141,120130,0.0
30,60,142,115243,0.0
30,60,143,104116,0.0
30,60,144,109370,0.0
30,60,145,102357,0.0
30,60,146,119764,0.0
30,60,147,107918,0.0
30,60,148,112048,0.0
30,60,149,111093,0.0
50,60,0,296213,0.0
50,60,1,372098,0.0
50,60,2,268872,0.0
50,60,3,219806,0.0
50,60,4,382050,0.0
50,60,5,267058,0.0
50,60,6,316497,0.0
50,60,7,320745,0.0
50,60,8,314410,0.0
50,60,9,327765,0.0
50,60,10,249866,0.0
50,60,11,301032,0.0
50,60,12,293132,0.0
50,60,13,392045,0.0
50,60,14,314311,0.0
50,60,15,302052,0.0
50,60,16,360710,0.0
50,60,17,359501,0.0
50,60,18,311642,0.0
50,60,19,386628,0.0
50,60,20,321161,0.0
50,60,21,321548,0.0
50,60,22,275517,0.0
50,60,23,358569,0.0
50,60,24,285965,0.0
50,60,25,366391,0.0
50,60,26,308143,0.0
50,60,27,311576,0.0
50,60,28,363842,0.0
50,60,29,279799,0.0
50,60,30,349881,0.0
50,60,31,257570,0.0
50,60,32,306257,0.0
50,60,33,342386,0.0
50,60,34,304713,0.0
50,60,35,344371,0.0
50,60,36,323104,0.0
50,60,37,276936,0.0
50,60,38,371405,0.0
50,60,39,360423,0.0
